Title,Year,IMDB Rating,IMDB Votes,Genre,Box Office,IMDB ID,Budget,Revenue
Fired Up!,2009,6.1,46215.0,"Comedy, Sport","$17,231,291",tt1083456,20000000,18599102.0
The Hangover,2009,7.7,854016.0,Comedy,"$277,339,746",tt1119646,35000000,459270619.0
Antichrist,2009,6.5,137485.0,"Drama, Horror, Thriller","$404,122",tt0870984,11000000,791867.0
Billu,2009,6.4,13422.0,"Comedy, Drama","$754,928",tt1230448,5750000,10000000.0
Special,2006,6.8,5924.0,"Comedy, Drama, Sci-Fi","$7,202",tt0479162,1000000,7202.0
New in Town,2009,5.7,25018.0,"Comedy, Romance","$16,734,283",tt1095174,8000000,29010817.0
Dead Snow,2009,6.3,70230.0,"Comedy, Fantasy, Horror","$46,742",tt1278340,800000,1984662.0
Land of the Lost,2009,5.3,75678.0,"Action, Adventure, Comedy","$49,438,370",tt0457400,100000000,68688831.0
The Taking of Pelham 123,2009,6.4,209135.0,"Action, Crime, Thriller","$65,452,312",tt1111422,100000000,150166126.0
The Proposal,2009,6.8,363598.0,"Comedy, Drama, Romance","$163,958,031",tt1041829,40000000,317375031.0
Year One,2009,4.9,104116.0,Comedy,"$43,337,279",tt1045778,60000000,62357900.0
The Hurt Locker,2008,7.5,475909.0,"Drama, Thriller, War","$17,017,811",tt0887912,15000000,42000000.0
Transformers: Revenge of the Fallen,2009,6.0,431082.0,"Action, Adventure, Sci-Fi","$402,111,870",tt1055369,150000000,836297228.0
Whatever Works,2009,7.1,77029.0,"Comedy, Romance","$5,306,706",tt1178663,15000000,35097815.0
Public Enemies,2009,6.9,321004.0,"Action, Biography, Crime","$97,104,620",tt1152836,80000000,214104620.0
Ice Age: Dawn of the Dinosaurs,2009,6.9,265902.0,"Animation, Adventure, Comedy","$196,573,705",tt1080016,90000000,886686817.0
Night of the Living Dead 3D,2006,3.1,3896.0,Horror,"$271,000",tt0489244,3000000,1449945.0
My Sister's Keeper,2009,7.3,98694.0,"Drama, Family","$49,200,230",tt1078588,30000000,95714875.0
Hood of Horror,2006,4.1,3153.0,"Comedy, Horror","$25,900",tt0475298,5000000,25900.0
500 Days of Summer,2009,7.7,564504.0,"Comedy, Drama, Romance","$32,391,374",tt1022603,7500000,60722734.0
Dark Planet,2008,5.1,5824.0,"Action, Adventure, Sci-Fi",N/A,tt0972558,36500000,21834845.0
Harry Potter and the Half-Blood Prince,2009,7.6,601377.0,"Action, Adventure, Family","$302,334,374",tt0417741,250000000,933959197.0
The Imaginarium of Doctor Parnassus,2009,6.8,154226.0,"Adventure, Comedy, Fantasy","$7,689,607",tt1054606,30000000,64352607.0
Chéri,2009,6.1,11713.0,"Comedy, Drama, Romance","$2,715,657",tt1179258,23000000,9366227.0
Orphan,2009,7.0,255086.0,"Horror, Mystery, Thriller","$41,596,251",tt1148204,20000000,41596251.0
The Ugly Truth,2009,6.4,231675.0,"Comedy, Romance","$88,915,214",tt1142988,38000000,205298907.0
The Collector,2009,6.3,72707.0,"Horror, Thriller","$7,712,114",tt0844479,3400000,114000000.0
A Perfect Getaway,2009,6.5,76668.0,"Drama, Mystery, Thriller","$15,515,460",tt0971209,14000000,22852638.0
Aliens in the Attic,2009,5.4,24569.0,"Adventure, Comedy, Family","$25,200,412",tt0775552,45000000,57881056.0
District 9,2009,7.9,720972.0,"Action, Sci-Fi, Thriller","$115,646,235",tt1136608,30000000,210819611.0
Julie & Julia,2009,7.0,129548.0,"Biography, Drama, Romance","$94,125,426",tt1135503,40000000,129540499.0
Obsessed,2009,5.0,34473.0,"Drama, Romance, Thriller","$68,261,644",tt1198138,20000000,73830340.0
Race to Witch Mountain,2009,5.7,63311.0,"Action, Adventure, Family","$67,172,594",tt1075417,50000000,106303988.0
Hannah Montana: The Movie,2009,4.7,45971.0,"Comedy, Drama, Family","$79,576,189",tt1114677,35000000,155545279.0
G.I. Joe: The Rise of Cobra,2009,5.7,215451.0,"Action, Adventure, Sci-Fi","$150,201,498",tt1046173,175000000,302469017.0
12 Rounds,2009,5.6,30613.0,"Action, Crime, Thriller","$12,234,694",tt1160368,20000000,17280326.0
The Time Traveler's Wife,2009,7.1,158561.0,"Comedy, Drama, Fantasy","$63,414,846",tt0452694,39000000,101229792.0
Bandslam,2009,6.3,15168.0,"Comedy, Drama, Family","$5,210,988",tt0976222,20000000,5210988.0
"I Love You, Beth Cooper",2009,5.3,37654.0,"Adventure, Comedy, Family","$14,800,725",tt1032815,18000000,15345201.0
Paper Heart,2009,6.0,8608.0,"Comedy, Drama, Romance","$1,274,062",tt1331064,1000000,1296971.0
G-Force,2009,5.1,50379.0,"Animation, Action, Adventure","$119,436,770",tt0436339,150000000,292817841.0
Tetro,2009,6.8,13771.0,Drama,"$518,522",tt0964185,15000000,113221.0
Bronson,2008,7.0,141537.0,"Action, Crime, Drama","$104,979",tt1172570,230000,2260712.0
The Secret of Moonacre,2008,6.0,10949.0,"Adventure, Family, Fantasy",N/A,tt0396707,12000000,7070330.0
Post Grad,2009,5.3,15142.0,"Comedy, Family, Romance","$6,380,019",tt1142433,15000000,6405245.0
My Life in Ruins,2009,5.9,20926.0,"Comedy, Romance","$8,665,206",tt0865559,17000000,20455276.0
Halloween II,2009,4.8,60041.0,Horror,"$33,392,973",tt1311067,15000000,39421467.0
Videocracy,2009,6.4,1904.0,Documentary,"$23,720",tt1500516,700000,1179676.0
The Secret in Their Eyes,2009,8.2,223548.0,"Drama, Mystery, Romance","$6,391,436",tt1305806,2000000,33965843.0
9,2009,7.0,148674.0,"Animation, Action, Adventure","$31,749,894",tt0472033,30000000,48428063.0
Pandorum,2009,6.7,160113.0,"Action, Horror, Mystery","$10,330,853",tt1188729,33000000,20645327.0
The Men Who Stare at Goats,2009,6.2,138183.0,"Comedy, War","$32,428,195",tt1234548,24000000,68729358.0
Jennifer's Body,2009,5.5,152968.0,"Comedy, Horror","$16,204,793",tt1131734,16000000,31556061.0
The Informant!,2009,6.5,67636.0,"Biography, Comedy, Crime","$33,316,821",tt1130080,22000000,35424826.0
Extract,2009,6.1,50571.0,"Comedy, Crime, Romance","$10,823,158",tt1225822,8000000,10848783.0
The Final Destination,2009,5.1,116288.0,"Horror, Thriller","$66,477,700",tt1144884,40000000,186167139.0
Gamer,2009,5.7,140082.0,"Action, Sci-Fi, Thriller","$20,534,907",tt1034032,50000000,40828540.0
Cloudy with a Chance of Meatballs,2009,6.9,259975.0,"Animation, Adventure, Comedy","$124,870,275",tt0844471,100000000,242988466.0
Battle for Terra,2007,6.5,12232.0,"Animation, Action, Adventure","$1,647,083",tt0858486,4000000,6101046.0
Love Happens,2009,5.7,34061.0,"Drama, Romance","$22,965,110",tt0899106,18000000,36133014.0
Bright Star,2009,6.9,28843.0,"Biography, Drama, Romance","$4,444,637",tt0810784,8500000,4440055.0
Paranormal Activity,2007,6.3,257875.0,"Horror, Mystery","$107,918,810",tt1179904,15000,193355800.0
World's Greatest Dad,2009,6.9,40938.0,"Comedy, Drama","$221,805",tt1262981,10000000,295750.0
Capitalism: A Love Story,2009,7.4,43926.0,"Documentary, Crime, History","$14,363,397",tt1232207,20000000,17436509.0
A Serious Man,2009,7.0,150905.0,"Comedy, Drama","$9,228,768",tt1019452,7000000,31430334.0
City Island,2009,7.3,32610.0,"Comedy, Drama","$6,671,036",tt1174730,6000000,6670712.0
Whip It,2009,6.9,70439.0,"Drama, Sport","$13,043,363",tt1172233,15000000,16633035.0
The Invention of Lying,2009,6.4,150199.0,"Comedy, Fantasy, Romance","$18,451,251",tt1058017,18500000,31912793.0
Surrogates,2009,6.3,180748.0,"Action, Sci-Fi, Thriller","$38,577,772",tt0986263,80000000,122444772.0
Zombieland,2009,7.5,626530.0,"Action, Comedy, Horror","$75,590,286",tt1156398,23600000,102391382.0
Assassination of a High School President,2008,6.2,16384.0,"Comedy, Crime, Mystery",N/A,tt1018818,11500000,69564.0
Sorority Row,2009,5.1,32529.0,"Horror, Mystery","$11,965,282",tt1232783,12500000,27206120.0
Whiteout,2009,5.5,41085.0,"Action, Crime, Mystery","$10,275,638",tt0365929,40000000,12206028.0
An Education,2009,7.3,138352.0,Drama,"$12,574,914",tt1174732,7500000,26096852.0
Couples Retreat,2009,5.5,115328.0,Comedy,"$109,204,945",tt1078940,70000000,171844840.0
All About Steve,2009,4.8,44549.0,"Comedy, Family, Romance","$33,862,903",tt0881891,15000000,40105542.0
Jab We Met,2007,7.9,59317.0,"Comedy, Drama, Romance",N/A,tt1093370,2300000,4600000.0
Where the Wild Things Are,2009,6.7,108745.0,"Adventure, Drama, Family","$77,233,467",tt0386117,100000000,100086793.0
Shorts,2009,4.7,8045.0,"Adventure, Comedy, Family","$20,919,166",tt1100119,40000000,28972508.0
"New York, I Love You",2008,6.2,48145.0,"Comedy, Drama, Romance","$1,588,015",tt0808399,14700000,8049666.0
Law Abiding Citizen,2009,7.4,322359.0,"Action, Crime, Drama","$73,357,727",tt1197624,53000000,126690726.0
Amelia,2009,5.8,13673.0,"Adventure, Biography, Drama","$14,246,488",tt1129445,40000000,19258519.0
Mary and Max,2009,8.1,187527.0,"Animation, Comedy, Drama",N/A,tt0978762,590235,1725381.0
Up in the Air,2009,7.4,350780.0,"Comedy, Drama, Romance","$83,823,381",tt1193138,25000000,163670000.0
Saw VI,2009,6.0,126507.0,"Horror, Mystery, Thriller","$27,693,292",tt1233227,11000000,68233629.0
Cirque du Freak: The Vampire's Assistant,2009,5.8,48203.0,"Action, Adventure, Fantasy","$13,869,515",tt0450405,40000000,28169671.0
The Boondock Saints II: All Saints Day,2009,6.2,67115.0,"Action, Crime, Thriller","$10,273,188",tt1300851,8000000,10629321.0
Black Dynamite,2009,7.4,52097.0,"Action, Comedy","$242,578",tt1190536,2900000,296557.0
Big Fan,2009,6.6,9893.0,"Comedy, Crime, Drama","$234,540",tt1228953,250000,232732.0
Astro Boy,2009,6.2,40186.0,"Animation, Action, Adventure","$19,551,067",tt0375568,65000000,44091067.0
Fantastic Mr. Fox,2009,7.9,273556.0,"Animation, Adventure, Comedy","$21,002,919",tt0432283,40000000,46471023.0
A Christmas Carol,2009,6.8,130215.0,"Animation, Adventure, Comedy","$137,855,863",tt1067106,200000000,325233863.0
Goemon,2009,6.6,5567.0,"Action, Drama, History",N/A,tt1054122,9000000,16000000.0
2012,2009,5.8,400247.0,"Action, Adventure, Sci-Fi","$166,112,167",tt1190080,200000000,769653595.0
The Box,2009,5.6,95604.0,"Drama, Mystery, Thriller","$15,051,977",tt0362478,30000000,33333531.0
The Fourth Kind,2009,5.9,82229.0,"Horror, Mystery, Sci-Fi","$25,486,040",tt1220198,10000000,42333295.0
Precious,2009,7.3,116776.0,Drama,"$47,566,524",tt0929632,10000000,47536959.0
Bad Lieutenant: Port of Call New Orleans,2009,6.6,81186.0,"Crime, Drama, Mystery","$1,702,112",tt1095217,25000000,10589102.0
The Twilight Saga: New Moon,2009,4.8,301321.0,"Adventure, Drama, Fantasy","$297,816,253",tt1259571,50000000,709827462.0
The Messenger,2009,7.1,36863.0,"Drama, Romance, War","$1,109,660",tt0790712,6500000,1521261.0
Ninja Assassin,2009,6.3,75937.0,"Action, Thriller","$38,122,883",tt1186367,40000000,60462347.0
"Police, Adjective",2009,7.0,5305.0,"Crime, Drama","$53,206",tt1337051,1089360,48298.0
Cell 211,2009,7.6,70983.0,"Action, Crime, Drama",N/A,tt1242422,5700000,19300483.0
Brothers,2009,7.1,149163.0,"Drama, Thriller, War","$28,544,157",tt0765010,26000000,43318349.0
Sleep Dealer,2008,6.0,6655.0,"Drama, Romance, Sci-Fi","$80,136",tt0804529,2500000,107559.0
The Blind Side,2009,7.6,362918.0,"Biography, Drama, Sport","$255,982,860",tt0878804,29000000,309208309.0
Old Dogs,2009,5.3,39659.0,"Comedy, Family","$49,492,060",tt0976238,35000000,92219310.0
Planet 51,2009,6.0,58915.0,"Animation, Adventure, Comedy","$42,194,060",tt0762125,70000000,104945765.0
Me and Orson Welles,2008,6.7,11869.0,"Comedy, Drama","$1,190,003",tt1175506,25000000,2336172.0
Morphine,2008,7.2,3910.0,Drama,N/A,tt1186366,3600000,766075.0
The Lovely Bones,2009,6.6,180579.0,"Drama, Fantasy, Thriller","$44,114,232",tt0380510,65000000,93525586.0
Invictus,2009,7.3,168537.0,"Biography, Drama, History","$37,491,364",tt1057500,60000000,122233971.0
The Princess and the Frog,2009,7.2,169140.0,"Animation, Adventure, Comedy","$104,400,899",tt0780521,105000000,267045765.0
Armored,2009,5.7,32001.0,"Action, Crime, Mystery","$15,988,876",tt0913354,20000000,22942221.0
Did You Hear About the Morgans?,2009,4.9,42907.0,"Comedy, Drama, Romance","$29,580,087",tt1314228,58000000,85280250.0
Nasty Old People,2009,6.6,358.0,Drama,N/A,tt1527679,15000,5300.0
Avatar,2009,7.9,1394035.0,"Action, Adventure, Fantasy","$785,221,649",tt0499549,237000000,2787965087.0
Nine,2009,5.8,45386.0,"Drama, Musical, Romance","$19,676,965",tt0875034,80000000,53825515.0
It's Complicated,2009,6.5,98997.0,"Comedy, Drama, Romance","$112,735,375",tt1230414,85000000,219103655.0
Sherlock Holmes,2009,7.6,675559.0,"Action, Adventure, Mystery","$209,028,679",tt0988045,90000000,524028679.0
Crazy Heart,2009,7.2,95137.0,"Drama, Music, Romance","$39,464,306",tt1263670,7000000,39462438.0
Alvin and the Chipmunks: The Squeakquel,2009,4.5,55107.0,"Adventure, Comedy, Family","$219,614,612",tt1231580,75000000,443140005.0
Guru,2007,7.7,25081.0,Drama,"$2,096,000",tt0499375,4700000,31000000.0
Beyond a Reasonable Doubt,2009,5.8,13777.0,"Crime, Drama, Mystery","$32,917",tt1183251,25000000,4388563.0
Pontypool,2008,6.5,35708.0,"Horror, Sci-Fi","$3,865",tt1226681,1500000,32000.0
Lieksa!,2007,5.5,779.0,"Comedy, Drama",N/A,tt0944114,1400000,435000.0
Daybreakers,2009,6.4,135436.0,"Action, Horror, Sci-Fi","$30,101,577",tt0433362,20000000,51416464.0
Hachi: A Dog's Tale,2009,8.1,314219.0,"Biography, Drama, Family",N/A,tt1028532,16000000,47801389.0
Leap Year,2010,6.4,111089.0,"Comedy, Romance","$25,918,920",tt1216492,19000000,29922472.0
The Book of Eli,2010,6.8,342100.0,"Action, Adventure, Drama","$94,835,059",tt1037705,80000000,157107755.0
The Girl Who Kicked the Hornet's Nest,2009,7.3,74835.0,"Crime, Drama, Mystery","$5,190,196",tt1343097,4000000,43498108.0
Horsemen,2009,5.5,24285.0,"Crime, Mystery, Thriller",N/A,tt0892767,20000000,1017401.0
Soul Kitchen,2009,7.2,40549.0,"Comedy, Drama","$276,901",tt1244668,5000000,17872796.0
The Other Man,2008,5.4,12409.0,"Drama, Mystery, Thriller","$149,528",tt0974613,15000000,1143856.0
Asterix at the Olympic Games,2008,5.2,32695.0,"Adventure, Comedy, Family",N/A,tt0463872,97250400,132900000.0
3 Idiots,2009,8.4,438761.0,"Comedy, Drama","$6,532,874",tt1187043,9000000,70000000.0
Legion,2010,5.3,112906.0,"Action, Fantasy, Horror","$40,168,080",tt1038686,26000000,67918658.0
Beautiful,2009,5.3,1770.0,"Drama, Thriller",N/A,tt1170391,1500000,56000.0
Four Eyed Monsters,2005,6.2,1235.0,"Comedy, Drama, Fantasy","$3,135",tt0439182,250000,245000.0
Extraordinary Measures,2010,6.4,17846.0,Drama,"$12,068,313",tt1244659,31000000,15134293.0
The Red Baron,2008,6.3,13199.0,"Action, Adventure, Biography","$37,189",tt0365675,18000000,40239.0
Edge of Darkness,2010,6.6,99451.0,"Action, Adventure, Drama","$43,313,890",tt1226273,80000000,74901339.0
I Love You Phillip Morris,2009,6.6,100088.0,"Biography, Comedy, Crime","$2,037,459",tt1045772,13000000,10652035.0
Fish Tank,2009,7.3,65399.0,Drama,"$374,675",tt1232776,3000000,2357852.0
Valentine's Day,2010,5.7,125843.0,"Comedy, Romance","$110,528,528",tt0817230,52000000,216485654.0
Shutter Island,2010,8.2,1475140.0,"Drama, Mystery, Thriller","$128,012,934",tt1130884,80000000,294804195.0
Ondine,2009,6.8,22705.0,"Drama, Mystery, Romance","$550,472",tt1235796,12000000,1644755.0
Percy Jackson & the Olympians: The Lightning Thief,2010,5.9,204546.0,"Adventure, Family, Fantasy","$88,768,303",tt0814255,95000000,226497209.0
Cop Out,2010,5.5,90475.0,"Action, Comedy, Crime","$44,875,481",tt1385867,30000000,55583804.0
The Ghost Writer,2010,7.2,171438.0,"Crime, Drama, Mystery","$15,541,549",tt1139328,45000000,60222298.0
The Spy Next Door,2010,5.4,47132.0,"Action, Comedy, Family","$24,307,086",tt1273678,28000000,45236543.0
I Hope They Serve Beer in Hell,2009,5.2,8704.0,Comedy,"$1,429,299",tt1220628,7000000,1429299.0
Agora,2009,7.1,73395.0,"Adventure, Biography, Drama","$619,423",tt1186830,70000000,39041505.0
Singh Is King,2008,5.7,16133.0,"Action, Comedy, Crime","$2,159,376",tt1146325,14000000,25000000.0
District 13: Ultimatum,2009,6.5,46351.0,"Action, Crime, Thriller","$36,136",tt1247640,15000000,8786375.0
The Crazies,2010,6.5,129724.0,Horror,"$39,123,589",tt0455407,20000000,54956140.0
Dear John,2010,6.3,158497.0,"Drama, Romance, War","$80,014,842",tt0989757,25000000,114977104.0
Tooth Fairy,2010,5.0,49998.0,"Comedy, Family, Fantasy","$60,022,256",tt0808510,48000000,112462508.0
[Rec]²,2009,6.5,78889.0,"Horror, Thriller","$27,766",tt1245112,5600000,18469680.0
My Name Is Khan,2010,7.9,116914.0,"Adventure, Drama, Romance","$4,018,771",tt1188996,12000000,42345360.0
Alice in Wonderland,2010,6.4,443632.0,"Adventure, Family, Fantasy","$334,191,110",tt1014759,200000000,1025491110.0
Green Zone,2010,6.8,143161.0,"Action, Drama, Thriller","$35,053,660",tt0947810,100000000,94882889.0
From Paris with Love,2010,6.4,121930.0,"Action, Crime, Thriller","$24,077,427",tt1179034,52000000,52826594.0
Brooklyn's Finest,2009,6.7,66596.0,"Action, Crime, Drama","$27,163,593",tt1210042,17000000,29536299.0
She's Out of My League,2010,6.4,145397.0,"Comedy, Romance","$32,010,860",tt0815236,20000000,49779728.0
Harry Brown,2009,7.2,91611.0,"Action, Crime, Drama","$1,818,681",tt1289406,7300000,10329747.0
Remember Me,2010,7.1,156321.0,"Drama, Romance","$19,068,240",tt1403981,16000000,56032889.0
Our Family Wedding,2010,5.1,7510.0,"Comedy, Romance","$20,255,281",tt1305583,14000000,21409028.0
The Bounty Hunter,2010,5.5,134821.0,"Action, Comedy, Romance","$67,061,228",tt1038919,40000000,136000000.0
Leaves of Grass,2009,6.4,28020.0,"Comedy, Crime, Drama","$70,066",tt1151359,9000000,985117.0
Women in Trouble,2009,5.6,6616.0,"Comedy, Drama","$18,000",tt1247704,3000000,18097.0
Repo Men,2010,6.3,111124.0,"Action, Sci-Fi, Thriller","$13,794,835",tt1053424,32000000,18409891.0
Case 39,2009,6.2,93683.0,"Horror, Mystery, Thriller","$13,261,851",tt0795351,27000000,29000000.0
Hot Tub Time Machine,2010,6.4,187398.0,"Comedy, Sci-Fi","$50,287,556",tt1231587,36000000,64572262.0
Chloe,2009,6.3,78251.0,"Drama, Mystery, Thriller","$3,075,255",tt1352824,15000000,8459458.0
Mother,2009,7.7,72269.0,"Crime, Drama, Mystery","$551,509",tt1216496,5000000,17112713.0
How to Train Your Dragon,2010,8.1,808302.0,"Animation, Action, Adventure","$217,581,231",tt0892769,165000000,494878759.0
Universal Soldier: Regeneration,2009,5.3,26597.0,"Action, Adventure, Sci-Fi",N/A,tt1288403,14000000,875386.0
Micmacs,2009,7.1,31335.0,"Action, Comedy, Crime","$1,262,079",tt1149361,33000000,14000000.0
Clash of the Titans,2010,5.8,293798.0,"Action, Adventure, Fantasy","$163,214,888",tt0800320,125000000,232713139.0
Defendor,2009,6.7,37581.0,"Comedy, Crime, Drama","$44,462",tt1303828,3500000,44462.0
Kick-Ass,2010,7.6,596115.0,"Action, Comedy, Crime","$48,071,303",tt1250777,28000000,96188903.0
Date Night,2010,6.3,173124.0,"Comedy, Crime, Romance","$98,711,404",tt1279935,55000000,152263880.0
After.Life,2009,5.9,41391.0,"Drama, Mystery, Thriller","$108,595",tt0838247,4500000,3606395.0
The Runaways,2010,6.5,51106.0,"Biography, Drama, Music","$3,573,673",tt1017451,10000000,2995811.0
Death at a Funeral,2010,5.7,53874.0,"Comedy, Drama","$42,739,347",tt1321509,21000000,49050886.0
Valhalla Rising,2009,6.0,63848.0,"Action, Adventure, Drama","$30,638",tt0862467,5641880,30638.0
Diary of a Wimpy Kid,2010,6.2,58699.0,"Comedy, Drama, Family","$64,003,625",tt1196141,15000000,75700498.0
City of Life and Death,2009,7.7,11779.0,"Drama, History, War","$122,558",tt1124052,12000000,10652498.0
The Losers,2010,6.2,107453.0,"Action, Adventure, Comedy","$23,591,432",tt0480255,25000000,23580000.0
Solomon Kane,2009,6.1,76859.0,"Action, Adventure, Fantasy",N/A,tt0970452,45000000,7810000.0
Iron Man 2,2010,6.9,875438.0,"Action, Sci-Fi","$312,433,331",tt1228705,200000000,623933331.0
Marmaduke,2010,4.3,17687.0,"Comedy, Family","$33,644,788",tt1392197,50000000,83761844.0
MacGruber,2010,5.6,47623.0,"Action, Comedy","$8,525,600",tt1470023,10000000,6110000.0
Ca$h,2010,5.9,10129.0,"Crime, Thriller","$46,488",tt1106860,7000000,46488.0
A Nightmare on Elm Street,2010,5.2,108019.0,"Crime, Drama, Horror","$63,075,011",tt1179056,35000000,115664037.0
Four Lions,2010,7.3,85734.0,"Comedy, Crime, Drama","$304,616",tt1341167,967686,4270000.0
Furry Vengeance,2010,3.9,18353.0,"Comedy, Family","$17,630,465",tt0492389,35000000,39340177.0
The Disappearance of Alice Creed,2009,6.7,27669.0,"Crime, Thriller","$166,980",tt1379177,800000,867714.0
Robin Hood,2010,6.6,284692.0,"Action, Adventure, Drama","$105,269,730",tt0955308,200000000,310669540.0
Halo Legends,2010,6.6,5142.0,"Animation, Action, Adventure, Sci-Fi",N/A,tt1480660,100000,1000000.0
Blue Valentine,2010,7.3,212569.0,"Drama, Romance","$9,706,328",tt1120985,3500000,16566240.0
Killers,2010,5.4,96359.0,"Action, Comedy, Romance","$47,059,963",tt1103153,75000000,98159963.0
Buried,2010,7.0,169523.0,"Drama, Mystery, Thriller","$1,044,143",tt1462758,1987650,19152480.0
